frame_no,letter,magnitude,letter_yaw_component,letter_pitch_component,letter_roll_component,level,size,first_frame,last_frame,face_no,speaking,conf_part,fps
9361,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9362,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9363,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9364,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9365,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9366,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9367,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9368,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9369,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9370,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9371,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9372,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9373,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9374,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9375,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9376,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9377,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9378,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9379,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9380,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9381,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9382,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9383,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9384,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9385,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9386,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9387,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9388,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9389,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9390,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9391,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9392,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9393,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9394,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9395,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9396,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9397,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9398,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9399,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9400,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9401,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9402,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9403,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9404,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9405,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9406,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9407,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9408,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9409,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9410,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9411,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9412,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9413,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9414,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9415,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9416,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9417,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9418,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9419,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9420,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9421,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9422,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9423,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9424,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9425,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9426,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9427,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9428,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9429,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9430,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9431,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9432,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9433,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9434,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9435,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9436,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9437,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9438,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9439,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9440,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9441,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9442,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9443,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9444,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9445,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9446,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9447,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9448,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9449,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9450,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9451,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9452,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9453,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9454,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9455,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9456,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9457,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9458,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9459,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9460,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9461,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9462,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9463,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9464,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9465,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9466,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9467,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9468,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9469,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9470,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9471,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9472,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9473,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9474,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9475,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9476,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9477,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9478,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9479,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9480,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9481,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9482,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9483,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9484,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9485,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9486,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9487,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9488,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9489,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9490,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9491,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9492,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9493,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9494,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9495,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9496,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9497,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9498,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9499,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9500,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9501,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9502,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9503,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9504,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9505,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9506,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9507,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9508,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9509,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9510,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9511,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9512,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9513,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9514,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9515,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9516,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9517,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9518,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9519,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9520,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9521,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9522,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9523,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9524,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9525,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9526,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9527,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9528,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9529,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9530,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9531,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9532,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9533,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9534,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9535,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9536,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9537,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9538,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9539,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9540,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9541,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9542,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9543,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9544,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9545,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9546,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9547,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9548,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9549,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9550,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9551,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9552,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9553,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9554,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9555,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9556,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9557,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9558,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9559,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9560,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9561,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9562,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9563,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9564,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9565,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9566,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9567,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9568,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9569,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9570,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9571,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9572,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9573,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9574,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9575,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9576,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9577,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9578,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9579,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9580,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9581,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9582,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9583,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9584,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9585,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9586,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9587,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9588,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9589,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9590,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9591,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9592,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9593,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9594,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9595,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9596,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9597,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9598,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9599,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9600,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9601,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9602,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9603,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9604,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9605,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9606,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9607,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9608,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9609,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9610,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9611,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9612,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9613,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9614,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9615,x,0.1881,-0.1879,0.009,-0.0013,7,8.063,9607,9623,1,1,1,25
9616,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9617,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9618,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9619,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9620,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9621,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9622,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9623,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9624,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9625,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9626,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9627,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9628,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9629,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9630,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9631,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9632,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9633,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9634,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9635,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9636,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9637,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9638,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9639,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9640,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9641,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9642,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9643,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9644,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9645,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9646,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9647,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9648,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9649,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9650,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9651,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9652,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9653,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9654,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9655,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9656,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9657,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9658,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9659,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9660,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9661,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9662,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9663,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9664,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9665,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9666,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
9667,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9668,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9669,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9670,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9671,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9672,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9673,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
9674,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
