frame_no,letter,magnitude,letter_yaw_component,letter_pitch_component,letter_roll_component,level,size,first_frame,last_frame,face_no,speaking,conf_part,fps
30,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
31,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
32,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
33,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
34,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
35,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
36,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
37,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
38,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
39,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
40,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
41,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
42,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
43,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
44,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
45,u,0.2903,0.2901,-0.01,0.0054,4,4.032,41,49,1,0,1,25
46,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
47,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
48,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
49,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
50,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
51,x,0.3624,-0.3623,0.008,-0.0001,4,4.032,47,55,1,0,1,25
52,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
53,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
54,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
55,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
56,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
57,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
58,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
59,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
60,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
61,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
62,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
63,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
64,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
65,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
66,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
67,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
68,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
69,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
70,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
71,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
72,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
73,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
74,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
75,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
76,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
77,x,0.1799,-0.1792,0.0133,-0.0078,4,4.032,73,81,1,0,1,25
78,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
79,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
80,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
81,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
82,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
83,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
84,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
85,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
86,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
87,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
88,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
89,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
90,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
91,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
92,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
93,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
94,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
95,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
96,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
97,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
98,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
99,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
100,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
101,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
102,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
103,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
104,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
105,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
106,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
107,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
108,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
109,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
110,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
111,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
112,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
113,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
114,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
115,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
116,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
117,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
118,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
119,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
120,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
121,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
122,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
123,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
124,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
125,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
126,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
127,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
128,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
129,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
130,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
131,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
132,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
133,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
134,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
135,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
136,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
137,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
138,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
139,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
140,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
141,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
142,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
143,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
144,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
145,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
146,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
147,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
148,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
149,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
150,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
151,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
152,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
153,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
154,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
155,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
156,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
157,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
158,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
159,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
160,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
161,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
162,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
163,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
164,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
165,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
166,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
167,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
168,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
169,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
170,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
171,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
172,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
173,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
174,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
175,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
176,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
177,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
178,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
179,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
180,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
181,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
182,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
183,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
184,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
185,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
186,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
187,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
188,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
189,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
190,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
191,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
192,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
193,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
194,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
195,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
196,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
197,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
198,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
199,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
200,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
201,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
202,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
203,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
204,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
205,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
206,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
207,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
208,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
209,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
210,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
211,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
212,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
213,u,0.2229,0.2205,-0.0319,-0.0065,4,4.032,209,217,1,0,1,25
214,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
215,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
216,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
217,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
218,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
219,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
220,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
221,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
222,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
223,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
224,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
225,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
226,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
227,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
228,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
229,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
230,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
231,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
232,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
233,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
234,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
235,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
236,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
237,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
238,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
239,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
240,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
241,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
242,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
243,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
244,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
245,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
246,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
247,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
248,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
249,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
250,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
251,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
252,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
253,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
254,f,0.2997,-0.2583,0.1443,-0.048,4,4.032,250,258,1,0,1,25
255,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
256,e,0.2353,-0.1143,0.1884,-0.0824,4,4.032,252,260,1,0,1,25
257,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
258,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
259,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
260,u,0.4189,0.4186,0.0144,-0.0042,4,4.032,256,264,1,0,1,25
261,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
262,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
263,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
264,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
265,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
266,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
267,x,0.5294,-0.4876,-0.1818,0.0972,4,4.032,263,271,1,0,1,25
268,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
269,d,1.5043,-1.0675,0.6296,0.8526,13,32.254,237,301,1,0,1,25
270,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
271,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
272,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
273,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
274,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
275,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
276,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
277,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
278,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
279,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
280,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
281,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
282,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
283,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
284,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
285,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
286,r,0.4526,0.1237,-0.4065,-0.156,1,2.016,284,288,1,0,1,25
287,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
288,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
289,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
290,g,0.6999,0.0416,0.5991,0.3594,1,2.016,288,292,1,0,1,25
291,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
292,g,1.9977,-0.5425,1.7368,0.8247,7,8.063,284,300,1,0,1,25
293,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
294,x,0.3543,-0.3461,0.0651,-0.0387,1,2.016,292,296,1,0,1,25
295,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
296,z,0.3379,-0.0246,0.106,-0.3199,1,2.016,294,298,1,0,1,25
297,z,0.6145,-0.0249,0.037,-0.6129,4,4.032,293,301,1,0,1,25
298,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
299,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
300,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
301,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
302,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
303,r,1.3985,0.3406,-1.2552,-0.5142,7,8.063,295,311,1,0,1,25
304,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
305,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
306,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
307,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
308,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
309,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
310,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
311,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
312,i,0.3096,-0.0053,0.308,-0.0311,4,4.032,308,316,1,0,1,25
313,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
314,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
315,k,2.8858,1.8322,-1.7501,-1.3813,10,16.127,299,331,1,0,1,25
316,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
317,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
318,f,0.4667,-0.4279,0.1856,0.0154,1,2.016,316,320,1,0,1,25
319,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
320,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
321,l,2.1962,1.8133,-1.0774,-0.6118,1,2.016,319,323,1,0,1,25
322,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
323,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
324,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
325,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
326,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
327,d,1.7244,-1.3999,0.8144,0.5921,4,4.032,323,331,1,0,1,25
328,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
329,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
330,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
331,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
332,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
333,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
334,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
335,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
336,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
337,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
338,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
339,j,0.2253,0.1077,-0.1846,0.0712,4,4.032,335,343,1,0,1,25
340,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
341,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
342,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
343,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
344,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
345,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
346,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
347,f,0.2138,-0.0945,0.1883,-0.0361,4,4.032,343,351,1,0,1,25
348,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
349,e,0.3982,-0.1456,0.3515,-0.1174,7,8.063,341,357,1,0,1,25
350,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
351,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
352,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
353,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
354,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
355,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
356,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
357,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
358,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
359,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
360,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
361,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
362,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
363,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
364,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
365,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
366,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
367,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
368,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
